,accu_end_time,accu_value,num,stno,stntype,typhoon_cht_name,typhoon_name,typhoon,day,ts,pre_avg3,pre_accu3,pre_accu6,pre_accu12,pre_max3,pre_max6,pre_max12,pre_mean3,pre_mean6,pre_mean12
1135,2014/9/20 23:59,2.0,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 23:59:00,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.666666666667,0.333333333333,0.166666666667
1136,2014/9/21 1:00,0.5,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 01:00:00,0.5,0.5,2.5,7.5,0.5,1.0,3.5,0.166666666667,0.416666666667,0.625
1137,2014/9/21 3:00,0.5,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 03:00:00,1.0,1.0,2.0,4.5,0.5,1.0,1.0,0.333333333333,0.333333333333,0.375
1138,2014/9/21 15:00,1.0,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 15:00:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.166666666667,0.0833333333333
1139,2014/9/21 16:00,1.0,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 16:00:00,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.666666666667,0.333333333333,0.166666666667
1140,2014/9/21 17:00,1.0,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 17:00:00,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.5,0.25
1141,2014/9/21 18:00,1.0,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 18:00:00,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,0.666666666667,0.333333333333
1142,2014/9/21 19:00,10.5,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 19:00:00,12.5,12.5,14.5,14.5,10.5,10.5,10.5,4.16666666667,2.41666666667,1.20833333333
1143,2014/9/21 20:00,4.0,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 20:00:00,15.5,15.5,18.5,18.5,10.5,10.5,10.5,5.16666666667,3.08333333333,1.54166666667
1144,2014/9/21 21:00,3.5,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 21:00:00,18.0,18.0,21.0,22.0,10.5,10.5,10.5,6.0,3.5,1.83333333333
1145,2014/9/21 22:00,3.0,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 22:00:00,10.5,10.5,23.0,25.0,4.0,10.5,10.5,3.5,3.83333333333,2.08333333333
1146,2014/9/21 23:00,6.5,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 23:00:00,13.0,13.0,28.5,31.5,6.5,10.5,10.5,4.33333333333,4.75,2.625
1147,2014/9/21 23:59,1.0,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 23:59:00,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.166666666667,0.0833333333333
1148,2014/9/22 1:00,0.5,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 01:00:00,7.0,7.0,17.5,32.0,6.5,6.5,10.5,2.33333333333,2.91666666667,2.66666666667
1149,2014/9/22 3:00,2.0,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 03:00:00,2.5,2.5,12.0,33.0,2.0,6.5,10.5,0.833333333333,2.0,2.75
1150,2014/9/22 4:00,8.5,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 04:00:00,10.5,10.5,17.5,40.5,8.5,8.5,10.5,3.5,2.91666666667,3.375
1151,2014/9/22 6:00,1.0,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 06:00:00,9.5,9.5,12.0,39.5,8.5,8.5,10.5,3.16666666667,2.0,3.29166666667
1152,2014/9/22 8:00,0.5,201416,466950,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 08:00:00,1.5,1.5,12.0,25.5,1.0,8.5,8.5,0.5,2.0,2.125
1153,2014/9/20 1:00,0.5,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 01:00:00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.166666666667,0.0833333333333,0.0416666666667
1154,2014/9/20 5:00,1.5,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 05:00:00,1.5,1.5,2.0,2.0,1.5,1.5,1.5,0.5,0.333333333333,0.166666666667
1155,2014/9/20 10:00,0.5,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 10:00:00,0.5,0.5,2.0,2.5,0.5,1.5,1.5,0.166666666667,0.333333333333,0.208333333333
1156,2014/9/20 15:00,0.5,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 15:00:00,0.5,0.5,1.0,2.5,0.5,0.5,1.5,0.166666666667,0.166666666667,0.208333333333
1157,2014/9/20 16:00,0.5,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 16:00:00,1.0,1.0,1.0,3.0,0.5,0.5,1.5,0.333333333333,0.166666666667,0.25
1158,2014/9/21 1:00,16.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 01:00:00,16.0,16.0,16.0,17.0,16.0,16.0,16.0,5.33333333333,2.66666666667,1.41666666667
1159,2014/9/21 2:00,6.5,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 02:00:00,22.5,22.5,22.5,23.5,16.0,16.0,16.0,7.5,3.75,1.95833333333
1160,2014/9/21 3:00,0.5,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 03:00:00,23.0,23.0,23.0,23.5,16.0,16.0,16.0,7.66666666667,3.83333333333,1.95833333333
1161,2014/9/21 5:00,2.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 05:00:00,2.5,2.5,25.0,25.0,2.0,16.0,16.0,0.833333333333,4.16666666667,2.08333333333
1162,2014/9/21 6:00,2.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 06:00:00,4.0,4.0,27.0,27.0,2.0,16.0,16.0,1.33333333333,4.5,2.25
1163,2014/9/21 9:00,0.5,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 09:00:00,0.5,0.5,4.5,27.5,0.5,2.0,16.0,0.166666666667,0.75,2.29166666667
1164,2014/9/21 10:00,2.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 10:00:00,2.5,2.5,6.5,29.5,2.0,2.0,16.0,0.833333333333,1.08333333333,2.45833333333
1165,2014/9/21 11:00,6.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 11:00:00,8.5,8.5,10.5,35.5,6.0,6.0,16.0,2.83333333333,1.75,2.95833333333
1166,2014/9/21 12:00,3.5,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 12:00:00,11.5,11.5,12.0,39.0,6.0,6.0,16.0,3.83333333333,2.0,3.25
1167,2014/9/21 13:00,5.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 13:00:00,14.5,14.5,17.0,28.0,6.0,6.0,6.5,4.83333333333,2.83333333333,2.33333333333
1168,2014/9/21 14:00,5.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 14:00:00,13.5,13.5,22.0,26.5,5.0,6.0,6.0,4.5,3.66666666667,2.20833333333
1169,2014/9/21 15:00,6.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 15:00:00,16.0,16.0,27.5,32.0,6.0,6.0,6.0,5.33333333333,4.58333333333,2.66666666667
1170,2014/9/21 16:00,20.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 16:00:00,31.0,31.0,45.5,52.0,20.0,20.0,20.0,10.3333333333,7.58333333333,4.33333333333
1171,2014/9/21 17:00,31.5,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 17:00:00,57.5,57.5,71.0,81.5,31.5,31.5,31.5,19.1666666667,11.8333333333,6.79166666667
1172,2014/9/21 18:00,28.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 18:00:00,79.5,79.5,95.5,107.5,31.5,31.5,31.5,26.5,15.9166666667,8.95833333333
1173,2014/9/21 19:00,10.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 19:00:00,69.5,69.5,100.5,117.5,31.5,31.5,31.5,23.1666666667,16.75,9.79166666667
1174,2014/9/21 20:00,0.5,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 20:00:00,38.5,38.5,96.0,118.0,28.0,31.5,31.5,12.8333333333,16.0,9.83333333333
1175,2014/9/21 21:00,3.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 21:00:00,13.5,13.5,93.0,120.5,10.0,31.5,31.5,4.5,15.5,10.0416666667
1176,2014/9/21 22:00,1.5,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 22:00:00,5.0,5.0,74.5,120.0,3.0,31.5,31.5,1.66666666667,12.4166666667,10.0
1177,2014/9/21 23:00,3.0,201416,466990,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 23:00:00,7.5,7.5,46.0,117.0,3.0,28.0,31.5,2.5,7.66666666667,9.75
1178,2014/9/21 22:00,3.5,201416,467050,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 22:00:00,3.5,3.5,3.5,3.5,3.5,3.5,3.5,1.16666666667,0.583333333333,0.291666666667
1179,2014/9/21 23:00,1.0,201416,467050,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 23:00:00,4.5,4.5,4.5,4.5,3.5,3.5,3.5,1.5,0.75,0.375
1180,2014/9/21 23:59,0.5,201416,467050,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 23:59:00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.166666666667,0.0833333333333,0.0416666666667
1181,2014/9/22 2:00,4.0,201416,467050,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 02:00:00,4.0,4.0,8.5,8.5,4.0,4.0,4.0,1.33333333333,1.41666666667,0.708333333333
1182,2014/9/22 4:00,1.0,201416,467050,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 04:00:00,5.0,5.0,6.0,9.5,4.0,4.0,4.0,1.66666666667,1.0,0.791666666667
1183,2014/9/22 5:00,4.5,201416,467050,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 05:00:00,5.5,5.5,9.5,14.0,4.5,4.5,4.5,1.83333333333,1.58333333333,1.16666666667
1184,2014/9/22 6:00,12.5,201416,467050,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 06:00:00,18.0,18.0,22.0,26.5,12.5,12.5,12.5,6.0,3.66666666667,2.20833333333
1185,2014/9/19 21:00,0.7,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,19,2014-09-19 21:00:00,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.233333333333,0.116666666667,0.0583333333333
1186,2014/9/21 3:00,0.4,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 03:00:00,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.133333333333,0.0666666666667,0.0333333333333
1187,2014/9/21 13:00,0.3,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 13:00:00,0.3,0.3,0.3,0.7,0.3,0.3,0.4,0.1,0.05,0.0583333333333
1188,2014/9/21 14:00,0.7,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 14:00:00,1.0,1.0,1.0,1.4,0.7,0.7,0.7,0.333333333333,0.166666666667,0.116666666667
1189,2014/9/21 15:00,0.4,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 15:00:00,1.4,1.4,1.4,1.4,0.7,0.7,0.7,0.466666666667,0.233333333333,0.116666666667
1190,2014/9/21 16:00,1.6,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 16:00:00,2.7,2.7,3.0,3.0,1.6,1.6,1.6,0.9,0.5,0.25
1191,2014/9/21 17:00,4.6,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 17:00:00,6.6,6.6,7.6,7.6,4.6,4.6,4.6,2.2,1.26666666667,0.633333333333
1192,2014/9/21 18:00,11.2,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 18:00:00,17.4,17.4,18.8,18.8,11.2,11.2,11.2,5.8,3.13333333333,1.56666666667
1193,2014/9/21 19:00,32.7,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 19:00:00,48.5,48.5,51.2,51.5,32.7,32.7,32.7,16.1666666667,8.53333333333,4.29166666667
1194,2014/9/21 20:00,10.3,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 20:00:00,54.2,54.2,60.8,61.8,32.7,32.7,32.7,18.0666666667,10.1333333333,5.15
1195,2014/9/21 21:00,2.5,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 21:00:00,45.5,45.5,62.9,64.3,32.7,32.7,32.7,15.1666666667,10.4833333333,5.35833333333
1196,2014/9/21 22:00,5.0,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 22:00:00,17.8,17.8,66.3,69.3,10.3,32.7,32.7,5.93333333333,11.05,5.775
1197,2014/9/22 1:00,0.7,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 01:00:00,0.7,0.7,18.5,69.7,0.7,10.3,32.7,0.233333333333,3.08333333333,5.80833333333
1198,2014/9/22 2:00,0.9,201416,467060,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 02:00:00,1.6,1.6,9.1,69.9,0.9,5.0,32.7,0.533333333333,1.51666666667,5.825
1199,2014/9/21 3:00,0.7,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 03:00:00,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.233333333333,0.116666666667,0.0583333333333
1200,2014/9/21 15:00,0.5,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 15:00:00,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.166666666667,0.0833333333333,0.0416666666667
1201,2014/9/21 16:00,1.0,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 16:00:00,1.5,1.5,1.5,1.5,1.0,1.0,1.0,0.5,0.25,0.125
1202,2014/9/21 17:00,4.0,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 17:00:00,5.5,5.5,5.5,5.5,4.0,4.0,4.0,1.83333333333,0.916666666667,0.458333333333
1203,2014/9/21 18:00,6.0,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 18:00:00,11.0,11.0,11.5,11.5,6.0,6.0,6.0,3.66666666667,1.91666666667,0.958333333333
1204,2014/9/21 19:00,15.0,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 19:00:00,25.0,25.0,26.5,26.5,15.0,15.0,15.0,8.33333333333,4.41666666667,2.20833333333
1205,2014/9/21 20:00,38.8,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 20:00:00,59.8,59.8,65.3,65.3,38.8,38.8,38.8,19.9333333333,10.8833333333,5.44166666667
1206,2014/9/21 21:00,3.6,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 21:00:00,57.4,57.4,68.4,68.9,38.8,38.8,38.8,19.1333333333,11.4,5.74166666667
1207,2014/9/21 22:00,0.3,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 22:00:00,42.7,42.7,67.7,69.2,38.8,38.8,38.8,14.2333333333,11.2833333333,5.76666666667
1208,2014/9/21 23:59,0.2,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 23:59:00,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0666666666667,0.0333333333333,0.0166666666667
1209,2014/9/22 2:00,0.4,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 02:00:00,0.4,0.4,4.3,69.6,0.4,3.6,38.8,0.133333333333,0.716666666667,5.8
1210,2014/9/22 3:00,0.2,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 03:00:00,0.6,0.6,0.9,69.3,0.4,0.4,38.8,0.2,0.15,5.775
1211,2014/9/22 5:00,0.3,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 05:00:00,0.5,0.5,0.9,64.6,0.3,0.4,38.8,0.166666666667,0.15,5.38333333333
1212,2014/9/22 7:00,1.2,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 07:00:00,1.5,1.5,2.1,44.8,1.2,1.2,38.8,0.5,0.35,3.73333333333
1213,2014/9/22 8:00,2.0,201416,467080,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 08:00:00,3.2,3.2,3.7,8.0,2.0,2.0,3.6,1.06666666667,0.616666666667,0.666666666667
1214,2014/9/22 6:00,0.2,201416,467110,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 06:00:00,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0666666666667,0.0333333333333,0.0166666666667
1215,2014/9/20 19:00,5.9,201416,467300,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 19:00:00,5.9,5.9,5.9,5.9,5.9,5.9,5.9,1.96666666667,0.983333333333,0.491666666667
1216,2014/9/21 4:00,0.8,201416,467300,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 04:00:00,0.8,0.8,0.8,6.7,0.8,0.8,5.9,0.266666666667,0.133333333333,0.558333333333
1217,2014/9/21 5:00,1.7,201416,467300,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 05:00:00,2.5,2.5,2.5,8.4,1.7,1.7,5.9,0.833333333333,0.416666666667,0.7
1218,2014/9/21 6:00,0.2,201416,467300,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 06:00:00,2.7,2.7,2.7,8.6,1.7,1.7,5.9,0.9,0.45,0.716666666667
1219,2014/9/20 19:00,0.9,201416,467350,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 19:00:00,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.3,0.15,0.075
1220,2014/9/20 20:00,2.7,201416,467350,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 20:00:00,3.6,3.6,3.6,3.6,2.7,2.7,2.7,1.2,0.6,0.3
1221,2014/9/21 5:00,0.4,201416,467350,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 05:00:00,0.4,0.4,0.4,4.0,0.4,0.4,2.7,0.133333333333,0.0666666666667,0.333333333333
1222,2014/9/21 6:00,0.6,201416,467350,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 06:00:00,1.0,1.0,1.0,4.6,0.6,0.6,2.7,0.333333333333,0.166666666667,0.383333333333
1223,2014/9/20 13:00,3.0,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 13:00:00,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.5,0.25
1224,2014/9/20 14:00,10.0,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 14:00:00,13.0,13.0,13.0,13.0,10.0,10.0,10.0,4.33333333333,2.16666666667,1.08333333333
1225,2014/9/20 18:00,12.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 18:00:00,12.5,12.5,25.5,25.5,12.5,12.5,12.5,4.16666666667,4.25,2.125
1226,2014/9/20 20:00,0.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 20:00:00,13.0,13.0,13.0,26.0,12.5,12.5,12.5,4.33333333333,2.16666666667,2.16666666667
1227,2014/9/20 21:00,0.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 21:00:00,1.0,1.0,13.5,26.5,0.5,12.5,12.5,0.333333333333,2.25,2.20833333333
1228,2014/9/21 1:00,1.0,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 01:00:00,1.0,1.0,2.0,24.5,1.0,1.0,12.5,0.333333333333,0.333333333333,2.04166666667
1229,2014/9/21 2:00,0.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 02:00:00,1.5,1.5,2.0,15.0,1.0,1.0,12.5,0.5,0.333333333333,1.25
1230,2014/9/21 5:00,2.0,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 05:00:00,2.0,2.0,3.5,17.0,2.0,2.0,12.5,0.666666666667,0.583333333333,1.41666666667
1231,2014/9/21 7:00,1.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 07:00:00,3.5,3.5,4.0,6.0,2.0,2.0,2.0,1.16666666667,0.666666666667,0.5
1232,2014/9/21 8:00,0.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 08:00:00,2.0,2.0,4.0,6.0,1.5,2.0,2.0,0.666666666667,0.666666666667,0.5
1233,2014/9/21 9:00,1.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 09:00:00,3.5,3.5,5.5,7.0,1.5,2.0,2.0,1.16666666667,0.916666666667,0.583333333333
1234,2014/9/21 10:00,1.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 10:00:00,3.5,3.5,7.0,8.5,1.5,2.0,2.0,1.16666666667,1.16666666667,0.708333333333
1235,2014/9/21 11:00,0.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 11:00:00,3.5,3.5,5.5,9.0,1.5,1.5,2.0,1.16666666667,0.916666666667,0.75
1236,2014/9/21 12:00,1.0,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 12:00:00,3.0,3.0,6.5,10.0,1.5,1.5,2.0,1.0,1.08333333333,0.833333333333
1237,2014/9/21 13:00,0.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 13:00:00,2.0,2.0,5.5,9.5,1.0,1.5,2.0,0.666666666667,0.916666666667,0.791666666667
1238,2014/9/21 14:00,2.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 14:00:00,4.0,4.0,7.5,11.5,2.5,2.5,2.5,1.33333333333,1.25,0.958333333333
1239,2014/9/21 15:00,2.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 15:00:00,5.5,5.5,8.5,14.0,2.5,2.5,2.5,1.83333333333,1.41666666667,1.16666666667
1240,2014/9/21 16:00,1.0,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 16:00:00,6.0,6.0,8.0,15.0,2.5,2.5,2.5,2.0,1.33333333333,1.25
1241,2014/9/21 19:00,0.5,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 19:00:00,0.5,0.5,6.5,12.0,0.5,2.5,2.5,0.166666666667,1.08333333333,1.0
1242,2014/9/21 23:00,1.0,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 23:00:00,1.0,1.0,1.5,9.0,1.0,1.0,2.5,0.333333333333,0.25,0.75
1243,2014/9/22 4:00,1.0,201416,467410,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,22,2014-09-22 04:00:00,1.0,1.0,2.0,2.5,1.0,1.0,1.0,0.333333333333,0.333333333333,0.208333333333
1244,2014/9/20 13:00,1.5,201416,467420,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 13:00:00,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.5,0.25,0.125
1245,2014/9/20 14:00,2.0,201416,467420,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 14:00:00,3.5,3.5,3.5,3.5,2.0,2.0,2.0,1.16666666667,0.583333333333,0.291666666667
1246,2014/9/20 18:00,10.0,201416,467420,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 18:00:00,10.0,10.0,13.5,13.5,10.0,10.0,10.0,3.33333333333,2.25,1.125
1247,2014/9/20 20:00,0.5,201416,467420,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 20:00:00,10.5,10.5,10.5,14.0,10.0,10.0,10.0,3.5,1.75,1.16666666667
1248,2014/9/20 23:00,0.5,201416,467420,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,20,2014-09-20 23:00:00,0.5,0.5,11.0,14.5,0.5,10.0,10.0,0.166666666667,1.83333333333,1.20833333333
1249,2014/9/21 1:00,1.0,201416,467420,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 01:00:00,1.5,1.5,2.0,14.0,1.0,1.0,10.0,0.5,0.333333333333,1.16666666667
1250,2014/9/21 2:00,0.5,201416,467420,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 02:00:00,1.5,1.5,2.0,12.5,1.0,1.0,10.0,0.5,0.333333333333,1.04166666667
1251,2014/9/21 5:00,1.0,201416,467420,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 05:00:00,1.0,1.0,2.5,13.5,1.0,1.0,10.0,0.333333333333,0.416666666667,1.125
1252,2014/9/21 7:00,0.5,201416,467420,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 07:00:00,1.5,1.5,2.0,4.0,1.0,1.0,1.0,0.5,0.333333333333,0.333333333333
1253,2014/9/21 8:00,0.5,201416,467420,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 08:00:00,1.0,1.0,2.0,4.0,0.5,1.0,1.0,0.333333333333,0.333333333333,0.333333333333
1254,2014/9/21 9:00,0.5,201416,467420,cwbhr,获澳,2014FUNG-WONG,FUNG-WONG,21,2014-09-21 09:00:00,1.5,1.5,2.5,4.5,0.5,1.0,1.0,0.5,0.416666666667,0.375
